label,text
Dimorphic Hemorrhoids,"i've been experiencing a lot of bowel movement issues recently. it's difficult to go, and it hurts when i do. my anus is quite painful, and it has been bleeding whenever i go. it's really painful and i'm really uncomfortable."
Dimorphic Hemorrhoids,"i've been getting a lot of bowel issues recently. it's difficult for me to go, and it hurts when i do. my anus is quite painful, and it has been bleeding whenever i go. it's excruciatingly painful, and i'm quite uneasy."
Dimorphic Hemorrhoids,i've been having a really hard time going to the bathroom lately. it's really painful and i'm only able to go every few days. there's also a lot of pain in my anus and around that area. my stool has been really bloody and my anus feels really irritated.
Dimorphic Hemorrhoids,"i've been finding it incredibly difficult recently to use the restroom. i can only go sporadically because it hurts so much. my anus and the surrounding region are also quite painful. my anus feels really aggravated, and my stool has been extremely bloody."
Dimorphic Hemorrhoids,i'm having a lot of trouble with constipation and pain while trying to go to the bathroom. it hurts a lot in my anus and the area around it. my stool has been bloody and my anus is really irritated.
Dimorphic Hemorrhoids,"constipation and bowel movement discomfort have been very common for me lately. the region surrounding my anus and i both ache a lot. my anus is really itchy, and my stool has been bloody."
Arthritis,"my muscles have been feeling really weak, and my neck has been extremely tight. i've been experiencing a lot of stiffness when i walk about and my joints have been swollen. walking has also been really uncomfortable."
Arthritis,i've been feeling really weak in my muscles and my neck has been really stiff. my joints have been swelling up and i've been having a lot of stiffness when i move around. it's also been really painful to walk.
Arthritis,"my muscles have been quite weak, and my neck has been really stiff. my joints have swollen and i've been experiencing a lot of stiffness when i move around. walking has also been excruciatingly uncomfortable."
Arthritis,i've been feeling really weak in my muscles and my neck has been really stiff. my joints have been swelling up and it's been hard to move around. walking has been really painful.
Arthritis,"my muscles have been really weak, and my neck has been extremely stiff. my joints have swollen, making it difficult to move about. walking has been excruciatingly uncomfortable."
Arthritis,"i've been experiencing severe muscular weakness, and my neck has been really stiff. it has been difficult to move about since my joints have swollen. it has been really uncomfortable to walk."
Arthritis,"my muscles have been feeling really weak, and my neck has been extremely tight. my joints have swollen, making it difficult for me to move. it has hurt a lot to walk."
Arthritis,"my neck has been so tense, and i've been feeling like my muscles are incredibly weak. i have trouble moving since my joints have enlarged. to walk has been quite painful."
Arthritis,"my neck has been really stiff, and i've had terrible muscle weakness. due to the swelling in my joints, it has been challenging to move about. walking has been quite unpleasant."
Arthritis,i've been feeling really weak in my muscles lately and my neck has been really stiff. my joints have been swelling up and it's hard for me to move around without feeling stiff. walking has been really painful too.
Arthritis,"recently, my muscles have felt quite weak, and my neck has been really tight. i have swollen joints and find it difficult to move about without becoming stiff. it has also been really uncomfortable to walk."
Arthritis,"i've been experiencing muscular weakness and stiffness in my neck recently. my joints have swollen, making it difficult for me to walk about without becoming stiff. walking has also been excruciatingly uncomfortable."
Arthritis,"recently, i've been suffering neck muscle weakness and stiffness. my joints have enlarged and it is difficult for me to walk without feeling stiff. walking has also been excruciatingly uncomfortable."
Arthritis,"lately, my neck has been tight and my muscles have been weakened. i have swelling joints that make it difficult for me to move about without getting stiff. it has also been agonisingly painful to walk."
Arthritis,i've been feeling really weak in my muscles and my neck has been really stiff. my joints have been swelling up and it's hard for me to move around without feeling stiff. walking has been really painful too.
Arthritis,"my muscles have been feeling really weak, and my neck has been extremely tight. i have swollen joints and find it difficult to move about without becoming stiff. it has also been really uncomfortable to walk."
Arthritis,"my muscles have been quite weak, and my neck has been really stiff. my joints have swollen, making it difficult for me to walk about without becoming stiff. walking has also been excruciatingly uncomfortable."
Arthritis,"my muscles have been really weak, and my neck has been extremely stiff. my joints have swollen, making it difficult for me to walk about without feeling stiff. walking has also been really uncomfortable."
Arthritis,"my muscles have been quite weak, and my neck has been really stiff. my joints have swollen, making it difficult for me to move without becoming stiff. walking has been quite uncomfortable as well."
Arthritis,"my neck has been really tight, and my muscles have been rather weak. i have swelling joints that make it hard for me to move without getting stiff. additionally, walking has been quite unpleasant."
Arthritis,my neck has been extremely tight and my muscles have been feeling extremely weak. it is difficult for me to move around without becoming stiff due to my swollen joints. walking has also been extremely uncomfortable.
Arthritis,"my neck has been extremely stiff and my muscles have been extremely weak. as a result of swelling in my joints, i find it difficult to move around without feeling stiff. additionally, walking has been extremely uneasy."
